simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.109433	18999	274.461
40	1181	44	0	108.454	3.5328e-05	7.30081
80	1181	0	0	90.1401	7.5279e-14	0.029912
120	1181	0	0	89.6325	1.60409e-22	0.000122552
160	1181	0	0	89.5306	3.41809e-31	5.02105e-07
200	1181	0	0	89.8384	7.28347e-40	2.05716e-09
240	1181	0	0	89.8715	1.552e-48	8.42837e-12
280	1181	0	0	89.7723	3.3071e-57	3.45317e-14
320	1181	0	0	106.065	7.04697e-66	114.018
360	1181	0	0	89.9477	1.50161e-74	0.467142
400	1181	0	0	89.5979	3.19972e-83	0.00191392
440	1181	0	0	90.0672	6.81815e-92	7.84148e-06
480	1181	0	0	90.8289	1.45285e-100	3.21272e-08
520	1181	0	0	89.8026	3.09582e-109	1.31628e-10
560	1181	0	0	89.8267	6.59677e-118	5.39289e-13
600	1181	0	0	90	1.40568e-126	2.20951e-15
640	1181	0	0	106.075	2.9953e-135	7.31822
680	1181	0	0	90.072	6.38257e-144	0.0299833
720	1181	0	0	89.8314	1.36004e-152	0.000122844
760	1181	0	0	89.794	2.89804e-161	5.03302e-07
800	1181	0	0	89.9473	6.17532e-170	2.06207e-09
840	1181	0	0	89.9237	1.31587e-178	8.44847e-12
880	1181	0	0	89.8937	2.80394e-187	3.46141e-14
920	1181	0	0	107.731	5.97481e-196	114.332
960	1181	0	0	91.4326	1.27315e-204	0.468428
1000	1181	0	0	90.1885	2.7129e-213	0.00191919
1040	1181	0	0	89.827	5.7808e-222	7.86306e-06
1080	1181	0	0	89.7423	1.23181e-230	3.22156e-08
1120	1181	0	0	89.876	2.62481e-239	1.3199e-10
1160	1181	0	0	89.7285	5.5931e-248	5.40773e-13
1200	1181	0	0	89.8598	1.19181e-256	2.21559e-15
1240	1181	0	0	106.78	2.53958e-265	7.31822
1280	1181	0	0	89.4456	5.41149e-274	0.0299833
1320	1181	0	0	89.812	1.15311e-282	0.000122844
1360	1181	0	0	90.9242	2.45712e-291	5.03302e-07
1400	1181	0	0	89.7543	5.23577e-300	2.06207e-09
1440	1181	0	0	87.5285	0	8.44847e-12
1440.02	1181	0	0	0.15034	0	8.42528e-12
