simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0844208	18999	274.461
40	1179	42	0	112.905	3.58163e-05	7.30081
80	1179	0	0	91.8738	7.63194e-14	0.029912
120	1179	0	0	93.6726	1.62626e-22	0.000122552
160	1179	0	0	91.4863	3.46533e-31	5.02105e-07
200	1179	0	0	93.1529	7.38413e-40	2.05716e-09
240	1179	0	0	91.8068	1.57345e-48	8.42837e-12
280	1179	0	0	91.6998	3.35281e-57	3.45317e-14
320	1179	0	0	91.1597	7.14436e-66	1.41479e-16
360	1179	0	0	92.6286	1.52236e-74	5.79651e-19
400	1179	0	0	108.353	3.24394e-83	57.5079
440	1179	0	0	91.7858	6.91238e-92	0.235615
480	1179	0	0	92.0165	1.47293e-100	0.000965332
520	1179	0	0	91.6312	3.13861e-109	3.95504e-06
560	1179	0	0	92.1889	6.68794e-118	1.62041e-08
600	1179	0	0	91.9516	1.4251e-126	6.63896e-11
640	1179	0	0	91.1539	3.0367e-135	2.72004e-13
680	1179	0	0	91.5997	6.47078e-144	1.11442e-15
720	1179	0	0	91.2655	1.37883e-152	4.56587e-18
760	1179	0	0	107.763	2.9381e-161	449.402
800	1179	0	0	91.6914	6.26067e-170	1.8515
840	1179	0	0	91.2043	1.33406e-178	0.00758575
880	1179	0	0	91.4707	2.84269e-187	3.10794e-05
920	1179	0	0	91.7956	6.05738e-196	1.27335e-07
960	1179	0	0	90.6279	1.29074e-204	5.21702e-10
1000	1179	0	0	90.6371	2.75039e-213	2.13745e-12
1040	1179	0	0	90.9184	5.8607e-222	8.75732e-15
1080	1179	0	0	90.676	1.24883e-230	3.58794e-17
1120	1179	0	0	90.7493	2.66108e-239	1.47001e-19
1160	1179	0	0	108.437	5.6704e-248	14.5494
1200	1179	0	0	90.6396	1.20828e-256	0.0596102
1240	1179	0	0	90.5877	2.57468e-265	0.000244228
1280	1179	0	0	90.7819	5.48628e-274	1.00062e-06
1320	1179	0	0	90.6248	1.16905e-282	4.09963e-09
1360	1179	0	0	91.9594	2.49108e-291	1.67965e-11
1400	1179	0	0	90.6084	5.30813e-300	6.88166e-14
1440	1179	0	0	88.8495	0	2.81947e-16
1440.02	1179	0	0	0.146408	0	2.81173e-16
