simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.112547	18999	274.461
40	1183	46	0	110.746	3.52782e-05	7.30081
80	1183	0	0	91.8512	7.51729e-14	0.029912
120	1183	0	0	92.1386	1.60183e-22	0.000122552
160	1183	0	0	92.0797	3.41327e-31	5.02105e-07
200	1183	0	0	91.9008	7.2732e-40	2.05716e-09
240	1183	0	0	91.7218	1.54982e-48	8.42837e-12
280	1183	0	0	107.773	3.30244e-57	28.8465
320	1183	0	0	92.1285	7.03703e-66	0.118186
360	1183	0	0	91.8158	1.49949e-74	0.000484219
400	1183	0	0	91.8336	3.19521e-83	1.98389e-06
440	1183	0	0	91.7257	6.80854e-92	8.12814e-09
480	1183	0	0	93.8162	1.4508e-100	3.33016e-11
520	1183	0	0	108.387	3.09146e-109	114.332
560	1183	0	0	93.5505	6.58746e-118	0.468428
600	1183	0	0	91.2835	1.4037e-126	0.00191919
640	1183	0	0	91.962	2.99108e-135	7.86306e-06
680	1183	0	0	92.103	6.37357e-144	3.22156e-08
720	1183	0	0	92.163	1.35812e-152	1.3199e-10
760	1183	0	0	108.508	2.89396e-161	449.402
800	1183	0	0	93.3029	6.16661e-170	1.8515
840	1183	0	0	93.0842	1.31402e-178	0.00758575
880	1183	0	0	91.8126	2.79999e-187	3.10794e-05
920	1183	0	0	92.9404	5.96638e-196	1.27335e-07
960	1183	0	0	91.7705	1.27135e-204	5.21702e-10
1000	1183	0	0	91.7803	2.70907e-213	2.13745e-12
1040	1183	0	0	108.761	5.77265e-222	7.31822
1080	1183	0	0	93.0123	1.23007e-230	0.0299833
1120	1183	0	0	91.9462	2.62111e-239	0.000122844
1160	1183	0	0	91.9245	5.58521e-248	5.03302e-07
1200	1183	0	0	91.9049	1.19013e-256	2.06207e-09
1240	1183	0	0	92.8251	2.536e-265	8.44847e-12
1280	1183	0	0	108.945	5.40386e-274	28.9259
1320	1183	0	0	93.2262	1.15149e-282	0.118512
1360	1183	0	0	94.0633	2.45365e-291	0.000485552
1400	1183	0	0	93.3355	5.22839e-300	1.98935e-06
1440	1183	0	0	91.3326	0	8.15051e-09
1440.02	1183	0	0	0.169271	0	8.12814e-09
